,tweet_id,tweet,sentiment,tweet_ts
2799,6601,    rt   rt    sxsw a line of about 100 outside apple pop  up store at sixth   congress,1,rt rt sxsw a line of about 100 outsid appl pop up store at sixth congress
2800,5734,    for many of you that asked last night about the free android phone    sign up for urthots com  then visit    sxswi  sxsw,1,for mani of you that ask last night about the free android phone sign up for urthot com then visit sxswi sxsw
2801,2956,woot       it  not a rumor  apple is opening a temporary store in downtown austin for  sxsw and the ipad 2 launch  ,2,woot it not a rumor appl is open a temporari store in downtown austin for sxsw and the ipad 2 launch
2802,5483,    apple  doing a  sxsw pop up store for ipad2 sayeth    ,1,appl do a sxsw pop up store for ipad2 sayeth
2803,2582,can anybody get the  sxsw mobile apps to work  i have downloaded android  iphone and blackberry and they all get stuck downloading on startup ,0,can anybodi get the sxsw mobil app to work i have download android iphon and blackberri and they all get stuck download on startup
2804,5815,    google denies it will launch major new social network  circles  at  sxsw  but some  including tim o reily  say it exists and is  awesome ,2,googl deni it will launch major new social network circl at sxsw but some includ tim o reili say it exist and is awesom
2805,8222,dont just create something new on ipad  create comfort  ex  nytimes looks like a newspaper   tapworthy  sxsw,1,dont just creat someth new on ipad creat comfort ex nytim look like a newspap tapworthi sxsw
2806,3368,      guess who won an ipad at the  unsix tweetup  thanks to        sxsw  happydance,2,guess who won an ipad at the unsix tweetup thank to sxsw happyd
2807,2228,marissa mayer  check ins are fun but what do you get from them   thats why google is testing loyalty offers   watch out foursquare   sxsw,2,marissa mayer check in are fun but what do you get from them that whi googl is test loyalti offer watch out foursquar sxsw
2808,3148,google offering rewards for  sxsw check ins  ,1,googl offer reward for sxsw check in
2809,3221,is walking around  sxsw while staring down at my iphone 4    just like everyone else ,3,is walk around sxsw while stare down at my iphon 4 just like everyon els
2810,8586,google hotpot is a new app that let  people rate where they are  i guess its a logical business progression for them  marissagoogle  sxsw,2,googl hotpot is a new app that let peopl rate where they are i guess it a logic busi progress for them marissagoogl sxsw
2811,3408,weather changed today at  sxsw  get exclusive weather updates from kxan austin  jim spencer on    ,1,weather chang today at sxsw get exclus weather updat from kxan austin jim spencer on
2812,6637,    rumor of google launching their new social network called  circles today at  sxswi  sxsw  t3sxsw  ,1,rumor of googl launch their new social network call circl today at sxswi sxsw t3sxsw
2813,4933,google rooftop hacking party  with lego mindstorms   sxsw   speakeasy rooftop    photo,1,googl rooftop hack parti with lego mindstorm sxsw speakeasi rooftop photo
2814,8657,google could   search engines  google instead   useful information   savebrands  sxsw,2,googl could search engin googl instead use inform savebrand sxsw
2815,6523,    rt   cnn to launch  tv everywhere  service for mobile  google tv and computers     sxsw,1,rt cnn to launch tv everywher servic for mobil googl tv and comput sxsw
2816,503, technews flipboard adds instagram photos and social search  apps     tech news  apple  social search  sxsw  tech,1,technew flipboard add instagram photo and social search app tech news appl social search sxsw tech
2817,994,at google party  best ever  get your butt over here   sxsw,2,at googl parti best ever get your butt over here sxsw
2818,1780,the ipad 2 is just a better product    they have had time to make worthwhile improvements      diller  sxsw,2,the ipad 2 is just a better product they have had time to make worthwhil improv diller sxsw
2819,6546,    rt   google to launch major new social network called circles  possibly today    sxsw,1,rt googl to launch major new social network call circl possibl today sxsw
2820,4277,google  marissa mayer says location is everything     via    sxsw,1,googl marissa mayer say locat is everyth via sxsw
2821,929,is anyone not hopping on this groupon bandwagon        to launch  groupon or living social type  rewards at  sxsw  ,1,is anyon not hop on thi groupon bandwagon to launch groupon or live social type reward at sxsw
2822,2904, sxsw attendees   need one of the best qr scanner creators on your iphone  send us a pic of a qr code you found for a free copy of optiscan,2,sxsw attende need one of the best qr scanner creator on your iphon send us a pic of a qr code you found for a free copi of optiscan
2823,6293,    marissa mayer  google will connect the digital   physical worlds through mobile      sxsw,2,marissa mayer googl will connect the digit physic world through mobil sxsw
2824,6082,    i m not really at  sxsw  just messing with you  i m making money instead     i bet someone left the ipad queue,1,i m not realli at sxsw just mess with you i m make money instead i bet someon left the ipad queue
2825,8136,great  sxsw session by google  marissa mayer on their local strategies  hotpot  3d maps  mobile ar  marissagoogle,1,great sxsw session by googl marissa mayer on their local strategi hotpot 3d map mobil ar marissagoogl
2826,2938,lol rt   at  sxsw   apple comes up with cool technology no one  ever heard of because they dont go to conferences ,2,lol rt at sxsw appl come up with cool technolog no one ever heard of becaus they dont go to confer
2827,3897, sxsw   mistakes made building netflix for iphone  plus  how to see its source code        ,1,sxsw mistak made build netflix for iphon plu how to see it sourc code
2828,7580,google circles preview    sxsw,1,googl circl preview sxsw
2829,2298,i m late but finally here at  gsdm  google  sxsw great surprise to b greeted by the lovely lindsay stillman  gonna b a good night ,2,i m late but final here at gsdm googl sxsw great surpris to b greet by the love lindsay stillman gon na b a good night
2830,3723, sxsw adding my schedule into the android sxsw go app   handy ,2,sxsw ad my schedul into the android sxsw go app handi
2831,2702,1 4 of the people in line for the ip d 2  sxsw    apple store  sxsw   ,1,1 4 of the peopl in line for the ip d 2 sxsw appl store sxsw
2832,1312,how about we   chase sweet   salty w sweet tea vodka   the google party   sxsw    gsd m   pic    ,1,how about we chase sweet salti w sweet tea vodka the googl parti sxsw gsd m pic
2833,3989,c23  check the head     codes valid      59p   11   infektd  sxsw  cvdc,1,c23 check the head code valid 59p 11 infektd sxsw cvdc
2834,5513,    at  sxsw  dont forget to come to the  privacybootcamp for startups with       and   in acc 9abc at   cst ,1,at sxsw dont forget to come to the privacybootcamp for startup with and in acc 9abc at cst
2835,6516,    rt   best thing i have heard this weekend at  sxsw  i gave my ipad 2 money to  japan relief  i dont need an ipad 2  ,1,rt best thing i have heard thi weekend at sxsw i gave my ipad 2 money to japan relief i dont need an ipad 2
2836,2859,i cant keep up with this stuff    to launch   like rewards at  sxsw   via  ,1,i cant keep up with thi stuff to launch like reward at sxsw via
2837,5366,    a free heat map app of 4sq check ins at  sxsw see   hot spots   sxsw  now on wp7   iphone  wedig,1,a free heat map app of 4sq check in at sxsw see hot spot sxsw now on wp7 iphon wedig
2838,5069,         if you were able to afford to attend  sxsw or buy an ipad today  consider saving a few     for japan earthquake relief   ,1,if you were abl to afford to attend sxsw or buy an ipad today consid save a few for japan earthquak relief
2839,4489,we all  including me  have this emotional thing with ipad   barrydiller  sxsw  pnid,2,we all includ me have thi emot thing with ipad barrydil sxsw pnid
2840,4550,best iphone mobile readable  sxsw interactive and film schedule site is    ,1,best iphon mobil readabl sxsw interact and film schedul site is
2841,8247, sxsw lost iphone in black parra hard case  has pink clouds and thunderbolts on back  email deshi   thanks ,1,sxsw lost iphon in black parra hard case ha pink cloud and thunderbolt on back email deshi thank
2842,7858,mindjet is going to  sxsw and to celebrate we are giving away an ipad 2  find out how to enter here   ,1,mindjet is go to sxsw and to celebr we are give away an ipad 2 find out how to enter here
2843,7412,at the apple store with   he  buying an ipad   i guess this is what geeks do when they re drunk hahaha  sxsw,2,at the appl store with he buy an ipad i guess thi is what geek do when they re drunk hahaha sxsw
2844,1065,google is saving users 2 years of time with gps navigation using alternate routes w traffic  sxsw,2,googl is save user 2 year of time with gp navig use altern rout w traffic sxsw
2845,8351,guy gets tattoo at sxsw so he could win a free ipad2    sxsw  tattoo  ipad  internet,1,guy get tattoo at sxsw so he could win a free ipad2 sxsw tattoo ipad internet
2846,6376,    no more stumbling around lost at  sxsw  stay in contact with your group with the    iphone application  ,1,no more stumbl around lost at sxsw stay in contact with your group with the iphon applic
2847,2377,really excited for my first panel    tapworthy ipad design headaches  should be awesome   the book is    sxsw  gsdm,1,realli excit for my first panel tapworthi ipad design headach should be awesom the book is sxsw gsdm
2848,5824,    google hotpot activity map for this week in austin  tx before  sxsw  suxsw  ,1,googl hotpot activ map for thi week in austin tx befor sxsw suxsw
2849,3317,  go  android program     by       speak to me at  sxsw or  ctia if you want to learn more ,1,go android program by speak to me at sxsw or ctia if you want to learn more
2850,50,khoi vinh    says conde nast  headlong rush into ipad publishing was a  fundamental misunderstanding  of the platform  sxsw,1,khoi vinh say cond nast headlong rush into ipad publish wa a fundament misunderstand of the platform sxsw
